const combinationprogression = [name, 'combprog0', 'combprog10', 'combprog20', 'combprog30', 'combprog31']; // progression type 1
const categoryprogression = [name, 'catprog0', 'catprog10', 'catprog20', 'catprog30', 'catprog31']; // progression type 2
const standardprogression = [name, 'stdprog0', 'stdprog10', 'stdprog20', 'stdprog30', 'stdprog31']; // progression type 3
const spellprogression = [name, 'spellprog0', 'spellprog10', 'spellprog20', 'spellprog30', 'spellprog31']; // progression type 4 ; spells and special progression
const bodydevprogression = ['bodydevprog0', 'bodydevprog10', 'bodydevprog20', 'bodydevprog30', 'bodydevprog31']; // progression type 5 ; body development progression.  This is being setup in the race setup table already, but it is used to calculate bodydev.
const ppdevprogression = ['ppdevprog0', 'ppdevprog10', 'ppdevprog20', 'ppdevprog30', 'ppdevprog31']; // progression type 6; power point development progression
const customprogression1 = [name, 'cust1prog0', 'cust1prog10', 'cust1prog20', 'cust1prog30', 'cust1prog31']; // progression type 7
const customprogression2 = [name, 'cust2prog0', 'cust2prog10', 'cust2prog20', 'cust2prog30', 'cust2prog31']; // progression type 8
const realmrelated = ['realmselect', 'realm'];  // realm could be considered a stat as it's used as one for spell list and power point development.  It's just created differently.	
const stat = ['agility', 'constitution', 'memory', 'reasoning', 'selfdiscipline', 'empathy', 'intuition', 'presence', 'quickness', 'strength'];  // these are the temporary stats (potentials are for reference only)
const statsuffixes = ['basebonus', 'racial', 'special'];  // these are preceded by ag, co, me, re, sd, em, in, pr, qu, and st:  technically 'bonus' is one as well.
const statbonuses = ['agbonus', 'cobonus', 'mebonus', 'rebonus', 'sdbonus', 'embonus', 'inbonus', 'prbonus', 'qubonus', 'stbonus'];
const configs = ['allcalc', 'statcalc', 'devpointcalc', 'skillcalc', 'levelexpcalc', 'racialcalc', 'professioncalc', 'copyob', 'variablestatbonuscalc']; // all those toggles which decide what bits should be calculated.  Allcalc just turns off or on all the rest of the toggles excluding variablestatbonuscalc.
const other = ['skillrecalc'];  //tries to force a recopy of category bonuses and stats and recalculation of skills in case something is off.
skill categories = ['cat-armor-heavy-', 'cat-armor-light-', 'cat-armor-med-', 'cat-artistic-active-', 'cat-artistic-passive-', 'cat-athletic-brawn-', 'cat-athletic-endur-', 'cat-athletic-gym-', 'cat-aware-search-', 'cat-aware-senses-',  'cat-communications-', 'cat-directed-spells-', 'cat-influence-', 'cat-lore-general-', 'cat-lore-magical-', 'cat-lore-obscure-', 'cat-lore-technical-', 'cat-ma-striking-', 'cat-ma-sweeps-', 'cat-outdoor-animal-', 'cat-outdoor-environ-', 'cat-power-awareness-', 'cat-science-basic-', 'cat-self-control-', 'cat-subterfuge-attack-', 'cat-subterfuge-mechanics-', 'cat-subterfuge-stealth-', 'cat-tech-general-', 'cat-urban-', 'cat-weapon-1hconcussion-', 'cat-weapon-1hedged-', 'cat-weapon-2handed-', 'cat-weapon-missile-', 'cat-weapon-missileartillery-', 'cat-weapon-thrown-', 'cat-weapon-polearms-', 'cat-aware-percept-', 'cat-combat-maneuvers-', 'cat-crafts-', 'cat-power-manipulation-', 'cat-science-specialized-', 'cat-special-attacks-', 'cat-tech-professional-', 'cat-tech-vocational-'] // 'cat-special-defenses-' is not on this list because it has no stats and no progression, etc.

skill category (stat1, stat2, progression)
cat-armor-heavy- (stbonus, agbonus, categoryprogression)
cat-armor-light- (agbonus, stbonus, categoryprogression)
cat-armor-med- (stbonus, agbonus, categoryprogression)
cat-artistic-active- (prbonus, embonus, categoryprogression)
cat-artistic-passive- (embonus, inbonus, categoryprogression)
cat-athletic-brawn- (stbonus, cobonus, categoryprogression)
cat-athletic-endur- (cobonus, agbonus, categoryprogression)
cat-athletic-gym- (agbonus, qubonus, categoryprogression)
cat-aware-percept- (inbonus, sdbonus, 0)
cat-aware-search- (inbonus, rebonus, categoryprogression)
cat-aware-senses- (inbonus, sdbonus, categoryprogression)
cat-combat-maneuvers- (agbonus, qubonus, 0)
cat-communications- (rebonus, mebonus, categoryprogression)
cat-crafts- (agbonus, mebonus, 0)
cat-directed-spells- (agbonus, sdbonus, categoryprogression)
cat-influence- (prbonus, embonus, categoryprogression)
cat-lore-general- (mebonus, rebonus, categoryprogression)
cat-lore-magical- (mebonus, rebonus, categoryprogression)
cat-lore-obscure- (mebonus, rebonus, categoryprogression)
cat-lore-technical- (mebonus, rebonus, categoryprogression)
cat-ma-striking- (stbonus, agbonus, categoryprogression)
cat-ma-sweeps- (agbonus, stbonus, categoryprogression)
cat-outdoor-animal- (embonus, agbonus, categoryprogression)
cat-outdoor-environ- (sdbonus, inbonus, categoryprogression)
cat-power-awareness- (embonus, inbonus, categoryprogression)
cat-power-manipulation- (embonus, inbonus, categoryprogression)
cat-science-basic- (rebonus, mebonus, categoryprogression)
cat-science-specialized- (rebonus, mebonus, 0)
cat-self-control- (sdbonus, prbonus, categoryprogression)
cat-special-attacks- (stbonus, agbonus, 0)
cat-special-defenses- (0, 0, 0)
cat-subterfuge-attack- (agbonus, sdbonus, categoryprogression)
cat-subterfuge-mechanics- (inbonus, agbonus, categoryprogression)
cat-subterfuge-stealth- (agbonus, sdbonus, categoryprogression)
cat-tech-general- (rebonus, mebonus, categoryprogression)
cat-tech-professional- (rebonus, mebonus, 0)
cat-tech-vocational- (mebonus, inbonus, 0)
cat-urban- (inbonus, prbonus, categoryprogression)
cat-weapon-1hconcussion- (stbonus, agbonus, categoryprogression)
cat-weapon-1hedged- (stbonus, agbonus, categoryprogression)
cat-weapon-2handed- (stbonus, agbonus, categoryprogression)
cat-weapon-missile- (agbonus, stbonus, categoryprogression)
cat-weapon-missileartillery- (inbonus, agbonus, categoryprogression)
cat-weapon-polearms- (stbonus, agbonus, categoryprogression)
cat-weapon-thrown- (agbonus, stbonus, categoryprogression)

skills = ['plate', 'softleather', 'rigidleather', 'chain', 'acting', 'dancing', 'mimery', 'mimicry', 'playinstrument1', 'playinstrument2', 'playinstrument3', 'poeticimprov', 'singing', 'taletelling', 'ventriloquism', 'music', 'painting', 'poetry', 'sculpting', 'athleticgamesbrawn1', 'athleticgamesbrawn2', 'athleticgamesbrawn3', 'jumping', 'powerstriking', 'powerthrowing', 'weightlifting', 'athleticgamesendur1', 'athleticgamesendur2', 'athleticgamesendur3', 'distancerunning', 'rowing', 'scaling', 'sprinting', 'swimming', 'acrobatics', 'athleticgamesgym1', 'athleticgamesgym2', 'athleticgamesgym3', 'climbing', 'contortions', 'diving', 'flyglide', 'juggling', 'polevaulting', 'rappelling', 'skating', 'skiing', 'stiltwalking', 'surfing', 'tightrope', 'tumbling', 'alertness', 'senseambush', 'detecttraps', 'lieperception', 'locatehidden', 'observation', 'poisonperception', 'readtracks', 'surveillance', 'tracking', 'directionsense', 'realityawareness', 'senseawareness1', 'sitawareness1', 'sla', 'timesense', 'awaresenses1', 'awaresenses2', 'awaresenses3', 'adrenaldeflecting', 'mountedcombat', 'quickdraw', 'reversestroke1', 'subdual', 'swashbuckling', 'tumbleevade', 'twoweaponfighting1', 'combatmaneuvers1', 'combatmaneuvers2', 'combatmaneuvers3', 'repeating_langs_languagespoken', 'repeating_langs_languagewrittenranks', 'lipreading', 'signaling', 'cooking', 'fletching', 'leathercrafts', 'metalcrafts', 'ropemastery', 'scribing', 'sewing', 'skinning', 'stonecrafts', 'trapping', 'woodcrafts', 'craft15', 'craft16', 'firebolt', 'icebolt', 'lightningbolt', 'shockbolt', 'waterbolt', 'boltattack6', 'bribery', 'diplomacy', 'duping', 'interrogation', 'leadership', 'propaganda', 'publicspeaking', 'seduction', 'trading', 'culturelore1', 'faunalore', 'floralore', 'heraldry', 'history', 'philosophy', 'regionlore1', 'religion', 'loregeneral1', 'loregeneral2', 'loregeneral3', 'artifactlore', 'circlelore', 'planarlore', 'spelllore', 'symbollore', 'undeadlore', 'wardinglore', 'demondevillore', 'dragonlore', 'faerielore', 'xenolore1', 'xenolore2', 'xenolore3', 'herblore', 'locklore', 'metallore', 'poisonlore', 'stonelore', 'tradinglore', 'boxing', 'striking1', 'striking2', 'striking3', 'striking4', 'tackling', 'blocking', 'sweeps1', 'sweeps2', 'sweeps3', 'sweeps4', 'wrestling', 'animalhandling1', 'animalhealing1', 'animalmastery', 'animaltraining1', 'driving1', 'herding1', 'riding1', 'outdooranimal1', 'outdooranimal2', 'outdooranimal3', 'caving', 'foraging', 'hunting', 'stargazing', 'survival1', 'survival2', 'survival3', 'weatherwatching', 'attunement', 'divination1', 'divination2', 'divination3', 'powerperception', 'readrunes', 'channeling', 'magicritual', 'spellmastery1', 'spellmastery2', 'spellmastery3', 'transcendarmor',  'basicmath', 'research', 'advancedmath', 'anthropology1', 'alchemy', 'astronomy', 'biochemistry', 'psychology', 'specscience1', 'specscience2', 'adrenalbalance', 'adrenalconcentration', 'adrenallanding', 'adrenalleaping', 'adrenalquickdraw', 'adrenalspeed', 'adrenalstabilization', 'adrenalstrength', 'cleansingtrance', 'controllycanthropy', 'deathtrance', 'frenzy', 'healingtrance', 'meditation', 'mnemonics', 'sleeptrance', 'stunnedmaneuvering', 'brawling', 'disarmarmedvs1h', 'disarmarmedvs2h', 'disarmarmedvspolearm', 'disarmarmedvs2wcombo', 'disarmunarmedvs1hedged', 'disarmunarmedvs2h', 'disarmunarmedvspolearm', 'disarmunarmedvs1hconcussion', 'jousting', 'adrenaldefense', 'adrenaltoughness', 'ambush', 'silentkill', 'camouflage', 'disarmingtraps', 'disguise', 'counterfeiting', 'forgery1', 'hidingitems', 'picklocks', 'settraps', 'trapbuilding', 'usepoison', 'subtermech1', 'subtermech2', 'hiding', 'pickpockets', 'stalking', 'trickery', 'begging', 'firstaid', 'gambling', 'mapping', 'operatingequipment', 'orienteering', 'sailing', 'tacticalgames', 'useprepherbs', 'advertising', 'architecture', 'diagnostics1', 'dowsing', 'engineering1', 'mechanition1', 'militaryorg1', 'mining1', 'secondaid', 'surgery', 'techprof1', 'techprof2', 'techprof3', 'administration', 'appraisal', 'boatpilot1', 'cartography', 'evalarmor', 'evalmetal', 'evalstone', 'evalweapon', 'gimmickry', 'hypnosis', 'midwifery', 'navigation', 'prepareherbs', 'preparepoisons', 'siegeengineering', 'tactics', 'techvoc1', 'techvoc2', 'contacting', 'mingling', 'scrounging', 'streetwise', 'weapon1hc1', 'weapon1hc2', 'weapon1hc3', 'weapon1he1', 'weapon1he2', 'weapon1he3', 'weapon2hand1', 'weapon2hand2', 'weapon2hand3', 'weaponmissile1', 'weaponmissile2', 'weaponmissile3', 'weaponmissileart1', 'weaponmissileart2', 'weaponmissileart3', 'weaponthrown1', 'weaponthrown2', 'weaponthrown3', 'weaponpolearm1', 'weaponpolearm2', 'weaponpolearm3', 'drafting', 'horticulture', 'service', 'repeating_skills_skillranks'];  // drafting, horticulture, service skills were apparently forgotten in the original.  that will be fixed. :)

skill (category bonus, stat1, stat2, progression)    // **dropdown** is listed below for the few skills that are setup to allow a choice in stat.  
const professionbonuses = ['cat-armor-heavy-profbonus', 'cat-armor-light-profbonus', 'cat-armor-med-profbonus', 'cat-artistic-active-profbonus', 'cat-artistic-passive-profbonus', 'cat-athletic-brawn-profbonus', 'cat-athletic-endur-profbonus', 'cat-athletic-gym-profbonus', 'cat-aware-percept-profbonus', 'cat-aware-search-profbonus', 'cat-aware-senses-profbonus', 'bodydevcatbonus', 'cat-combat-maneuvers-profbonus', 'cat-communications-profbonus', 'cat-crafts-profbonus', 'cat-directed-spells-profbonus', 'cat-influence-profbonus', 'cat-lore-general-profbonus', 'cat-lore-magical-profbonus', 'cat-lore-obscure-profbonus', 'cat-lore-technical-profbonus', 'cat-ma-striking-profbonus', 'cat-ma-sweeps-profbonus', 'cat-outdoor-animal-profbonus', 'cat-outdoor-environ-profbonus', 'cat-power-awareness-profbonus', 'cat-power-manipulation-profbonus', 'ppdevcatbonus', 'cat-science-basic-profbonus', 'cat-science-specialized-profbonus', 'cat-self-control-profbonus', 'cat-special-attacks-profbonus', 'cat-subterfuge-attack-profbonus', 'cat-subterfuge-mechanics-profbonus', 'cat-subterfuge-stealth-profbonus', 'cat-tech-general-profbonus', 'cat-tech-professional', 'cat-tech-vocational-profbonus', 'cat-urban-profbonus', 'cat-weapon-1hconcussion-profbonus', 'cat-weapon-1hedged-profbonus', 'cat-weapon-2handed-profbonus', 'cat-weapon-missile-profbonus', 'cat-weapon-missileartillery-profbonus', 'cat-weapon-polearms-profbonus', 'cat-weapon-thrown-profbonus', 'cat-srobprofbonus', 'cat-sropenprofbonus', 'cat-srclosedprofbonus', 'cat-srotherbprofbonus', 'cat-oropenprofbonus', 'cat-orclosedprofbonus', 'cat-orbaseprofbonus', 'cat-arcopenprofbonus', 'cat-arcclosedprofbonus', 'cat-arcbaseprofbonus', 'cat-arcotherbaseprofbonus']; // these are the only categories which get profession bonus for the base professions.  I think these will need to be part of a profession setup similar to the race setup.  Planning on trying to build one based on the race one but haven't started yet.

const attacks = ['attack1', 'attack2', 'attack3', 'attack4', 'attack5', 'attack6', 'attack7', 'attack8', 'npcattack1', 'npcattack2', 'npcattack3', 'npcattack4', 'npcattack5', 'npcattack6', 'npcattack7', 'npcattack8'];  // for setting up the various attack macros/etc.
  
const attacksuffixes = ['select', 'type', 'bonus', 'attackcalc', 'rolltype', 'fumble', 'breakage', 'breakagemacrosection', 'str']; // usual format:  attack#suffix

const attackskills = ['weapon1hc1', 'weapon1hc2', 'weapon1hc3', 'weapon1he1', 'weapon1he2', 'weapon1he3', 'weapon2hand1', 'weapon2hand2', 'weapon2hand3', 'weaponmissile1', 'weaponmissile2', 'weaponmissile3', 'weaponmissileart1', 'weaponmissileart2', 'weaponmissileart3', 'weaponpolearm1', 'weaponpolearm2', 'weaponpolearm3', 'weaponthrown1', 'weaponthrown2', 'weaponthrown3', 'weapon1namehc1name', 'weapon1namehc2name', 'weapon1namehc3name', 'weapon1namehe1name', 'weapon1namehe2name', 'weapon1namehe3name', 'weapon2namehand1name', 'weapon2namehand2name', 'weapon2namehand3name', 'weaponmissile1name', 'weaponmissile2name', 'weaponmissile3name', 'weaponmissileart1name', 'weaponmissileart2name', 'weaponmissileart3name', 'weaponpolearm1name', 'weaponpolearm2name', 'weaponpolearm3name', 'weaponthrown1name', 'weaponthrown2name', 'weaponthrown3name', 'sweeps1', 'sweeps2', 'sweeps3', 'sweeps4', 'striking1', 'striking2', 'striking3', 'striking4', 'boxing', 'tackling', 'blocking', 'wrestling', 'brawling', 'subdual', 'mountedcombat', 'shockbolt', 'firebolt', 'icebolt', 'lightningbolt', 'waterbolt', 'boltattack6', 'boltattack6name', 'twoweaponfighting1', 'twoweaponfighting1name', 'reversestroke1', 'reversestroke1name']; // not sure this is one you will need, as it is a subset of the skills, just the ones potentially used as attacks.

const armorstats = ['activearmor', 'atactual1', 'at1', 'dbpweight1', 'dbweightpen1', 'dbmisspen1', 'dbarmdb1', 'dbquickpen1', 'dbshield1', 'dbshieldranged1', 'dbshielddb1', 'dbmagicbon1', 'atactual2', 'at2', 'dbpweight2', 'dbweightpen2', 'dbmisspen2', 'dbarmdb2', 'dbquickpen2', 'dbshield2', 'dbshieldranged2', 'dbshielddb2', 'dbmagicbon2', 'atactual3', 'at3', 'dbpweight3', 'dbweightpen3', 'dbmisspen3', 'dbarmdb3', 'dbquickpen3', 'dbshield3', 'dbshieldranged3', 'dbshielddb3', 'dbmagicbon3'];	// only used in the copyarmor function.

const skillswithdropdowns = ['awaresenses1stat', 'awaresenses2stat', 'awaresenses3stat', 'combatmaneuvers1stat', 'combatmaneuvers2stat', 'combatmaneuvers3stat', 'craft15stat', 'craft16stat', 'boltattack6stat', 'loregeneral1stat', 'loregeneral2stat', 'loregeneral3stat', 'outdooranimal1stat', 'outdooranimal2stat', 'outdooranimal3stat', 'specscience1stat', 'specscience2stat', 'subtermech1stat', 'subtermech2stat', 'techprof1stat', 'techprof2stat', 'techprof3stat', 'techvoc1stat', 'techvoc2stat'];  // probably not necessary, again, this is the subset of skills that have dropdowns for their stat instead of a fixed value.

const experiencecalculation = ['expcurrent_max', 'totalexperience_max', 'level', 'levelexpcalc']; 

const powerpoints ['ppmult', 'powerpoints_max'];

const characterattributes ['race', 'profession', 'professionindex'];  // haven't pulled out the professionindex yet; the racialindex is gone.

// I've not included any of the npc-specific stuff; most of that is just setup and the big one is the json import which is theoretically only run once ever.
